"mfcc1_mean","mfcc1_sd","mfcc2_mean","mfcc2_sd","mfcc3_mean","mfcc3_sd","mfcc4_mean","mfcc4_sd","mfcc5_mean","mfcc5_sd","mfcc6_mean","mfcc6_sd","mfcc7_mean","mfcc7_sd","mfcc8_mean","mfcc8_sd","mfcc9_mean","mfcc9_sd","mfcc10_mean","mfcc10_sd","mfcc11_mean","mfcc11_sd","mfcc12_mean","mfcc12_sd","mfcc13_mean","mfcc13_sd","tempo","centroid_mean","centroid_sd","rms_mean","rms_sd","harmonic_rms_mean","percussive_rms_mean","perc_harm_ratio","file","day_night","cluster"
-84.46035,63.21161,91.84996,21.435785,-8.405583,24.623331,31.032818,11.02001,7.595697,9.90991,7.104447,7.9685884,-0.9111083,7.935779,10.059503,8.028105,-3.6746054,8.335848,10.138635,8.296943,-0.58348423,7.9166393,2.7891788,8.01358,0.25828508,8.043294,67.99958882,2185.11061175022,508.106994514291,0.15335792,0.051555585,0.105454095,0.06966991,0.660659496520223,"GBA Cheese Land (Mario Kart： Super Circuit) - Mario Kart World (OST).wav","","3"
-91.38275,69.51392,73.1776,18.490387,-1.609876,13.668171,31.28142,12.633973,8.942997,8.724868,8.9635105,7.5486994,4.601394,6.8888717,5.810313,7.0609174,3.698019,7.2285647,4.5169616,7.621434,-1.2721045,6.9313703,5.63307,7.4080787,-3.2838871,7.3824553,161.49902344,2716.94972416564,547.280470385363,0.10750118,0.027207721,0.07923943,0.041535877,0.524175319555446,"Wii U Rainbow Road (Mario Kart 8) - Mario Kart World (OST).wav","","1"
-94.95397,65.93964,79.292206,19.88713,-26.322123,18.785343,40.18968,10.440464,5.857373,10.630679,13.464732,6.858927,4.822176,6.4977975,6.935928,6.9400263,4.8142405,7.0154014,4.247795,7.1269016,2.1137962,6.6434116,4.6130795,6.5514665,2.103873,6.26393,86.1328125,2423.91563059445,507.245741445169,0.111505315,0.04381981,0.06632317,0.05907578,0.890712714255822,"Slider (Super Mario 64) - Mario Kart World (OST).wav","","3"
-127.34753,69.09772,103.74847,18.00676,-5.8371253,17.55256,28.46119,9.114593,2.363968,9.14926,10.326508,8.128911,-2.576545,6.972184,2.334869,6.362912,-4.657063,6.6270843,5.971844,6.966132,-3.032343,6.774014,4.4977274,6.813888,-3.2479458,6.530588,92.28515625,1984.02979834113,407.501540708058,0.09789689,0.028913114,0.076552026,0.03195885,0.417473350418969,"Birabuto Kingdom (Super Mario Land) - Mario Kart World (OST).wav","","1"
-240.90271,100.46178,132.66522,24.48223,-1.0715383,18.568094,23.679544,15.059797,13.723863,10.88138,6.562611,11.527592,-2.6145136,11.245938,2.815384,11.102847,-3.8766508,10.141423,5.2421384,11.088022,2.0444043,9.676621,1.6548394,10.6878605,1.443751,11.394368,184.5703125,1290.88151181614,377.706024285301,0.08400107,0.051750593,0.070782535,0.02120152,0.299526144915377,"DS Peach Gardens (Mario Kart DS) - Mario Kart World (OST).wav","","2"
-193.17783,69.51295,101.14375,18.939209,-13.945375,15.448971,30.369505,11.084911,1.767317,8.196319,2.624386,9.399041,-2.189222,8.33709,10.255729,9.805771,-0.65818214,7.3289967,4.149361,8.848403,-0.9123498,7.6073627,2.0672553,7.1975603,-0.88537383,7.36377,135.99917763,2050.52283243285,400.281434635511,0.050288696,0.019540356,0.036073387,0.020677777,0.573198297087064,"Please Select Player (Super Mario Bros. 2) - Mario Kart World (OST).wav","","1"
-57.63818,36.85637,78.93102,16.940586,-17.815948,16.245811,39.469933,10.029081,3.4757721,8.490797,13.278759,7.4943075,-1.4196249,8.301692,5.078336,7.096193,1.6805136,6.8037415,3.3075962,7.3077745,-2.3730357,6.5555634,7.8886495,6.2364397,-0.9312287,5.9258695,129.19921875,2544.52416044548,390.97460992823,0.12927489,0.02323342,0.09103649,0.052084226,0.572118426531624,"Enter Bowser Jr.! (Super Mario Galaxy) - Mario Kart World (OST).wav","","1"
-76.023796,48.20432,64.885735,21.57914,5.5102434,13.758059,24.816671,9.978256,8.830857,8.263505,7.2139115,8.215999,-2.6261635,8.53465,4.2014403,6.9925866,0.64858204,7.024796,1.357292,6.8600283,-1.8596623,7.3443875,4.702132,6.605172,-0.9375687,6.817867,151.99908088,3097.35785110729,654.728352417772,0.09941406,0.018135564,0.06826092,0.041480817,0.607671379016382,"GCN Mushroom Bridge⧸Mushroom City (Mario Kart： Double Dash!!) - Mario Kart World (OST).wav","","1"
-73.43675,67.13831,105.661804,26.761385,11.86598,18.2056,14.321066,13.119214,-1.4036914,9.693185,9.737032,8.39003,-3.2470586,9.0552025,5.4960046,8.178165,-1.5601373,8.241852,4.2515054,7.937951,-5.388456,7.7393336,1.6996485,8.041179,-4.296849,8.167999,89.10290948,2134.04286794583,693.114407140199,0.1747016,0.0518285,0.13030033,0.06441379,0.494344872049576,"N64 Koopa Troopa Beach (Night) (Mario Kart 64) - Mario Kart World (OST).wav","Night","2"
-205.1957,61.99007,116.02045,22.060045,4.246778,14.423474,22.724121,10.664136,14.655787,9.304791,16.851032,8.396046,-1.475911,8.0147295,9.041237,8.827015,4.6509776,9.510081,7.555262,9.439024,4.0601497,9.404307,10.046913,9.458783,2.1947155,10.507004,107.66601562,1557.70996521443,430.785268490975,0.08460345,0.025832422,0.07465624,0.018634325,0.249598360897022,"Wii U Sweet Sweet Canyon (Mario Kart 8) (Day) - Mario Kart World (OST).wav","Day","2"
-124.83769,47.586765,94.71413,19.888157,-1.2577041,15.082191,40.200714,10.741744,1.9417316,8.131995,12.792384,8.102302,-0.84017324,7.838587,7.26083,7.110565,-2.3367455,6.1609864,3.6874292,6.6958823,-4.0873475,6.9026804,0.30133492,6.6722183,-5.9670205,6.9177866,89.10290948,2159.3185643143,461.452233138163,0.08987099,0.018476801,0.06356651,0.03641317,0.572826723476247,"Tour Tokyo Blur (Mario Kart Tour) - Mario Kart World (OST).wav","","1"
-59.91483,69.099785,101.58129,25.1291,-13.0010805,21.770395,39.30275,14.992435,12.481499,9.857902,11.033414,7.638265,-2.3341877,7.867036,9.527918,8.877887,-0.117884696,8.718177,8.691273,6.875823,-4.8346453,7.3884287,0.80057615,7.001694,-0.9889071,7.1952286,143.5546875,2000.10818607033,555.045305438828,0.21469653,0.07658362,0.13549928,0.104981974,0.77477309215003,"Title Theme (Mario Kart 64) - Mario Kart World (OST).wav","","3"
-106.430725,66.37665,85.97479,17.667295,-20.131271,14.320899,27.228182,10.7292,-0.50427103,10.161985,2.4953847,7.72328,-2.5962958,8.514421,3.7282724,8.233593,-3.1248324,7.657435,4.7833495,7.7026315,-2.512861,7.8306394,2.1659484,8.128129,-3.3295686,8.206507,143.5546875,2387.58982492103,405.14847590411,0.09539716,0.031733174,0.06995538,0.038247738,0.546736962455272,"Title Theme (Super Mario World) - Mario Kart World (OST).wav","","1"
-62.154617,44.99381,64.62062,15.052598,-18.514458,10.4205675,37.73169,9.630192,1.5753962,6.7969017,16.620628,6.627316,3.4125586,5.961716,10.049759,6.079421,5.0198545,5.935044,7.3268533,5.8901973,0.26721492,6.115177,9.517791,6.541852,0.71769,6.518338,92.28515625,2851.61966411747,368.353404790662,0.10715412,0.018382981,0.075790375,0.042116575,0.555690864313667,"Volcano BGM (New Super Mario Bros. Wii) - Mario Kart World (OST).wav","","5"
-156.49838,53.17053,97.16786,23.276436,0.77999055,17.704567,40.475395,13.417463,1.5665025,9.477814,10.801423,8.125983,3.357039,7.686858,4.4470634,7.584061,1.7516158,6.838071,3.2522902,6.6107197,-1.9914699,6.8134365,5.231155,7.138338,-3.860203,6.7633576,99.38401442,2114.10189521957,546.084047192483,0.0700467,0.017390784,0.04772391,0.029838128,0.62521075369015,"Wii Dry Dry Ruins (Mario Kart Wii) - Mario Kart World (OST).wav","","1"
-143.3652,74.86446,81.72765,23.172766,1.1726135,21.074394,40.69583,14.029693,1.7205031,11.371143,9.963119,9.978314,-3.7613618,9.024523,2.087405,9.296499,0.04900687,9.137152,5.2799177,8.228863,-1.7808735,7.956775,4.847597,7.9317265,-1.7629695,7.8736296,184.5703125,2401.92699180387,616.761391390589,0.08790103,0.03838316,0.054271836,0.044670746,0.823077420667781,"DS Waluigi Pinball (Mario Kart DS) (Night) - Mario Kart World (OST).wav","Night","2"
-131.4856,48.927647,103.78601,18.548979,6.9838142,11.075103,38.984108,8.807996,8.843412,8.22788,16.154846,7.8977017,5.1381884,7.596751,2.789398,6.470936,-3.7490525,6.3343697,1.2134702,6.5958204,1.0641938,7.1507125,5.508259,7.925841,-1.1283647,6.883545,135.99917763,1816.0817645688,448.350416152804,0.12042487,0.02647011,0.09628258,0.036534,0.379441651066008,"N64 DK's Jungle Parkway (Mario Kart 64) - Mario Kart World (OST).wav","","1"
-55.356716,64.93514,82.13374,20.724314,-13.706438,16.192955,39.66418,11.911123,6.9744477,9.574987,10.597423,8.610472,3.9761958,8.128153,7.754875,7.8736553,-0.8294837,8.14511,5.444377,8.382865,-2.9348583,8.072067,0.98422843,7.8109345,-0.87452835,7.8404336,161.49902344,2378.26228757949,505.373507854063,0.17737976,0.06271152,0.11743374,0.0812975,0.692278117638648,"Tostarena： Ruins (Super Mario Odyssey) - Mario Kart World (OST).wav","","3"
-111.89111,67.94733,86.56996,25.254385,-3.6518028,14.925022,25.503685,11.299666,-0.79068244,7.92116,12.691392,7.6189322,0.99679786,7.757451,8.698252,6.975807,-2.2716174,7.8299847,3.9083424,7.6740217,-1.3090798,7.2630424,4.1280413,7.1096144,-4.403019,7.789273,103.359375,2475.9733745789,610.508466399251,0.08542831,0.01994536,0.062435504,0.031756178,0.508615561172992,"Hands-on Hall (Super Mario 3D World) - Mario Kart World (OST).wav","","1"
-172.0847,79.77028,82.11113,28.156271,-14.780539,19.234436,36.07266,14.671013,10.065251,11.075335,11.111583,9.066492,2.5763555,9.178614,11.13091,9.647198,-3.4037826,8.618258,3.7517338,8.689952,-1.1365131,8.627938,1.573915,9.853949,-0.26191702,9.217438,103.359375,2350.65803916748,617.154121481176,0.068158954,0.027069243,0.045954533,0.03072907,0.668669654172851,"The Mario Drawing Song (Flipnote Studio) - Mario Kart World (OST).wav","","2"
-113.26696,69.641846,74.48322,16.496641,-4.309083,15.012357,35.944244,10.833636,3.1817725,7.3145638,13.804043,8.394305,1.1889223,7.086713,8.922459,7.351322,1.7809703,7.351306,5.781779,7.052094,-1.9715419,7.1118193,2.6783361,7.4274964,-1.9505022,7.1332345,135.99917763,2600.54355901555,443.732903645478,0.0852782,0.02528895,0.055254046,0.04008828,0.725513487526999,"Title Theme (Super Mario Kart) (Day) - Mario Kart World (OST).wav","Day","5"
-91.559525,58.86356,53.447227,24.170263,-9.862378,14.627141,37.59463,14.222035,6.271051,9.287211,19.291893,9.295206,5.005763,7.589875,9.612615,7.3492775,1.2435757,7.6112995,7.5701694,6.962649,-1.5875233,7.77413,4.779496,6.99168,-3.2977746,8.803378,92.28515625,3112.65285372256,626.92976888721,0.09348666,0.027528642,0.059214473,0.0450147,0.760184790856511,"DS Battle Theme (Mario Kart DS) - Mario Kart World (OST).wav","","2"
-58.829678,41.935932,95.10575,17.203407,-11.705139,11.392119,34.104115,10.297439,2.0287528,7.0520415,11.378442,6.2449555,0.22143835,6.1606264,5.936697,6.4520235,0.80461085,6.8965135,4.1280575,6.7330723,0.0042339317,6.8132014,6.3466687,7.0945883,-2.27371,7.136117,151.99908088,2229.70706658213,394.998339489622,0.14455369,0.020965392,0.111177415,0.048979066,0.440544744804997,"The Starship Travels (Super Mario Galaxy 2) - Mario Kart World (OST).wav","","5"
-114.743744,60.3534,79.6418,18.063915,1.551174,12.414366,26.865038,10.645616,2.8926442,7.747931,12.085298,7.464697,-2.1340935,7.541196,5.8544617,7.7003775,-1.9846466,8.054328,2.7098281,8.956694,-1.5244768,8.381874,5.143854,9.538182,-2.6815963,8.255814,117.45383523,2604.09621069605,501.334022195488,0.0849649,0.020733643,0.059750047,0.036303736,0.607583270030955,"GCN Sherbet Land (Mario Kart： Double Dash!!) - Mario Kart World (OST).wav","","2"
-82.74628,36.641792,77.62443,17.31417,-15.552385,13.187328,53.58541,10.702194,3.2917676,7.723755,15.07481,7.135213,2.7289054,6.408853,10.063683,7.149842,5.308957,6.9276514,6.0214653,6.827388,-1.163545,6.057952,3.7122788,6.851997,-1.3300894,7.166849,89.10290948,2482.79120057049,401.06540248619,0.11541208,0.016935289,0.083065145,0.046206746,0.556264485458284,"Wii U Bone Dry Dunes (Mario Kart 8) - Mario Kart World (OST).wav","","5"
-79.1578,34.27063,70.3753,12.965503,-20.273872,10.970954,31.761477,11.756419,3.1120522,7.1446905,14.005722,6.5292144,1.8846557,6.5547028,9.759491,6.3836555,3.575088,6.6235175,6.4361634,6.7970185,-0.23576346,6.8928566,8.0723295,6.8565917,-3.7430966,7.0378413,89.10290948,2686.04031724383,320.035912752865,0.101069346,0.019515932,0.07670933,0.03542511,0.461803665993622,"DS Luigi's Mansion (Mario Kart DS) - Mario Kart World (OST).wav","","5"
-56.941025,63.325016,86.938255,23.549843,-14.707035,16.974426,35.83994,12.964799,8.432907,10.565702,12.330275,8.391898,1.1402776,8.569811,6.577739,7.8007264,3.3277004,7.6239862,5.96919,7.083742,-2.735289,6.620394,2.4477284,6.9550905,-3.7615592,7.0204597,135.99917763,2290.64595759346,536.99324928312,0.16757695,0.036034003,0.11808245,0.06899841,0.584319072448558,"Wii Moonview Highway (Mario Kart Wii) - Mario Kart World (OST).wav","","3"
-62.523006,59.673237,63.46818,17.416437,-13.534658,12.461273,42.471756,10.371225,2.3224938,8.231132,8.63269,6.827613,2.4093316,7.1210065,14.978993,6.062951,2.4492815,5.604811,6.688837,5.3232107,3.3026671,5.1069903,7.3532767,5.232055,0.11057046,4.9385085,129.19921875,2892.69689754858,448.907211064277,0.118888,0.035615202,0.08462254,0.04698637,0.555239966468393,"Airship BGM (Super Mario Bros. 3) - Mario Kart World (OST).wav","","5"
-96.525856,50.853313,80.90815,18.934788,-9.19302,15.631041,31.396614,11.020166,3.084519,8.937936,11.127822,6.462894,4.029165,6.127426,8.55408,6.494539,3.1194606,6.1967688,5.8619585,5.899167,-1.6998968,5.624574,8.840932,5.9738574,-1.1065053,5.7563148,112.34714674,2587.19528317299,462.394452354604,0.089941636,0.029511137,0.06506515,0.03349743,0.514821130018779,"SNES Bowser's Castle (Super Mario Kart) - Mario Kart World (OST).wav","","5"
-135.4653,66.99758,104.444595,20.232649,-4.497895,15.5586815,26.63671,12.017456,2.2450588,13.124412,4.8125153,8.454894,-5.1342897,9.344181,4.327849,8.8217945,-1.5145141,7.819526,7.904603,7.6227736,-4.098224,7.3662767,3.463516,8.076486,-2.521964,8.809692,151.99908088,1980.44440565023,443.924425108807,0.08909776,0.028493471,0.06109433,0.039257333,0.642558661663256,"Wii Wario's Gold Mine (Mario Kart Wii) - Mario Kart World (OST).wav","","1"
-86.10132,49.11584,88.18924,20.873713,1.5577674,15.344891,24.381771,9.917571,10.153373,8.156381,12.146896,6.466307,0.025803093,6.7853575,7.6514883,6.634705,2.058208,6.270065,7.1108413,6.9634647,0.62760305,6.987648,4.5902796,7.1859574,-0.64365095,7.6672435,95.703125,2370.60807246958,524.794640400417,0.12785597,0.03502526,0.08886845,0.053159226,0.598172124808792,"Wii Chain Chomp Wheel (Mario Kart Wii) - Mario Kart World (OST).wav","","1"
-167.22217,72.94265,110.534,24.374187,2.5720725,15.713093,30.92219,11.611024,4.3083158,8.964251,10.549894,8.6242485,-1.2960734,8.305112,3.7292688,8.373186,-1.993768,8.730507,1.6083297,8.711031,-2.8582373,8.39024,1.7118632,9.900499,-1.1413049,9.181181,143.5546875,1802.36637257085,528.208380665272,0.089601554,0.032335542,0.07224196,0.026812607,0.371144907358484,"Staff Credits (Mario Kart： Double Dash!!) - Mario Kart World (OST).wav","","2"
-74.757355,33.383064,68.81663,13.5195465,-8.992295,10.147748,38.457745,7.9309015,7.6876264,6.6388154,18.047775,6.097824,9.138977,6.647825,10.420432,6.6662726,1.1636144,6.968375,3.974655,7.2922664,-1.286068,6.747401,5.1677303,6.769257,-2.6400738,6.65401,129.19921875,2693.12876402979,382.554379804132,0.116644025,0.02197797,0.0827787,0.047133695,0.569387126399991,"GBA Yoshi Desert (Mario Kart： Super Circuit) - Mario Kart World (OST).wav","","5"
-189.91025,75.97152,136.57411,38.121925,18.51628,24.721338,27.119576,18.675737,-1.2053404,13.590026,9.464546,10.513819,-4.8082747,10.684838,6.0254893,9.741229,-3.936283,9.548199,-1.5913736,10.101911,-7.545357,8.65685,0.5969947,8.525303,-3.9628205,9.43928,89.10290948,1392.67165162834,664.316499776262,0.10793708,0.034069955,0.085406266,0.03383046,0.396107517367693,"Wii U Dolphin Shoals (Mario Kart 8) (Night) - Mario Kart World (OST).wav","Night","4"
-222.36726,71.641716,100.0072,26.321768,20.523579,21.093761,25.466932,12.950152,4.43772,9.727366,10.190973,10.498646,-1.8689693,9.512587,7.305037,8.216279,-0.41526064,8.093259,0.569854,8.268312,-5.3184547,8.527756,3.2174892,8.643052,-0.40765932,7.9007764,95.703125,1910.7914911241,578.442848891634,0.064433984,0.024087664,0.05497138,0.016657805,0.303021364300463,"Flower Garden (Super Mario World 2： Yoshi's Island) (Night) - Mario Kart World (OST).wav","Night","2"
-106.18387,43.852623,87.944885,15.018146,1.5878105,10.713103,37.929626,7.8394628,3.0959592,6.7963085,11.427305,6.3812428,2.4978895,5.821704,8.02716,6.2711196,-1.450141,7.252081,1.7939882,7.254332,-3.1574767,7.261199,0.97923106,7.041112,-2.2943277,7.0050693,99.38401442,2274.81943689208,371.386779792951,0.10541786,0.020925447,0.08112379,0.034899298,0.430192761032512,"Fortress Boss (Super Mario World) - Mario Kart World (OST).wav","","1"
-84.91643,52.069748,78.12806,17.87486,0.94588345,15.4620495,41.448193,12.754308,3.735329,9.186074,17.84928,9.146805,6.620371,9.2734165,12.088731,8.215582,3.8263006,8.110611,7.219801,8.343701,1.2809658,8.860777,6.1941714,7.8136454,0.40985277,8.413771,112.34714674,2399.89245997417,509.184262062002,0.14681676,0.045829535,0.09007429,0.07211697,0.800629877089637,"SNES Choco Island (Super Mario Kart) (Day) - Mario Kart World (OST).wav","Day","3"
-110.937256,55.391068,87.242355,23.642756,-6.3627295,21.623795,16.889395,11.409017,1.3462753,11.055213,11.943744,11.415347,1.0469412,9.028387,10.244265,9.288791,-0.4671208,8.628639,4.7742815,9.222552,-1.5519812,8.963565,3.4408991,9.397165,-1.1057148,8.496227,99.38401442,2401.77198202803,584.581537552425,0.10434742,0.023563242,0.08459835,0.032939035,0.389353303558982,"Wii U Twisted Mansion (Mario Kart 8) - Mario Kart World (OST).wav","","2"
-114.13898,57.595272,81.290726,19.932777,-9.58869,14.072174,36.317215,10.495081,9.65251,8.711592,11.044526,7.0078726,-2.5371783,7.386283,8.154962,6.4040275,-6.5020933,7.0122504,1.1254268,6.3261404,-2.2348678,6.6413455,0.3910132,6.692111,-0.018380297,6.830129,107.66601562,2468.46621082175,501.747068159229,0.08682432,0.027611092,0.05620751,0.041073743,0.730738852599748,"Super Mario 64 Main Theme (Big Band) (Super Mario 64) - Mario Kart World (OST).wav","","1"
-210.5333,67.27603,105.89782,24.279377,-7.6070867,15.50576,23.558893,9.986306,7.2341733,9.60679,9.211338,9.296605,-0.13945977,9.973118,4.852325,9.010709,-2.5594862,9.639512,4.3661647,9.202148,-0.8249318,9.073394,2.1931744,10.112436,-0.7282973,9.282129,135.99917763,1919.77004200982,514.479408328508,0.05294032,0.020201243,0.03533246,0.024356017,0.689318762421331,"3DS Daisy Hills (Mario Kart 7) - Mario Kart World (OST).wav","","2"
-76.31061,45.1983,79.67362,15.27806,-7.5158668,13.083872,47.563236,11.836071,9.231428,9.003991,14.4275,7.903057,2.6302054,7.2837315,7.4936147,6.979587,-2.021969,6.9717765,3.7921958,6.8309026,-0.4238967,7.296414,0.46109122,7.168947,0.02374772,7.4368405,83.35433468,2401.12299130216,411.932371173436,0.14160366,0.03929905,0.09829043,0.061572682,0.626429822417295,"Wii U Toad Harbor (Day) (Mario Kart 8) - Mario Kart World (OST).wav","Day","3"
-200.91397,65.095604,121.83247,25.712328,-13.665065,21.078148,23.042074,13.539771,6.1525764,11.886443,4.3602786,10.595944,-4.5201917,10.233057,3.455986,11.118844,-3.5414262,10.624969,5.1573305,10.243166,-5.7756114,10.770535,0.54774797,10.976409,-3.4316828,10.623412,107.66601562,1694.09826633355,493.756343185557,0.073513344,0.030063597,0.058369514,0.024669131,0.42263001886008,"Underwater BGM (Super Mario World) - Mario Kart World (OST).wav","","4"
-39.534893,39.884357,83.3903,14.638445,-13.703544,12.268543,29.56088,8.453715,2.1123013,6.3174605,12.116763,6.501065,0.9037144,5.3643765,7.795424,5.5005517,2.9819984,5.64019,5.4239993,5.901016,0.2153409,5.729018,7.8123245,5.8964367,0.9356032,6.026916,83.35433468,2497.28620790371,360.112643181511,0.15390776,0.02355453,0.11503272,0.058214486,0.506064542354666,"Bowser's Road (Super Mario 64) - Mario Kart World (OST).wav","","5"
-117.964,67.15265,97.36352,25.53424,-5.0908694,19.890215,33.59013,13.8322115,5.686589,12.796083,8.499404,10.637932,-0.91483295,8.522527,11.45926,8.266352,-4.8322864,8.119479,4.7505593,8.72672,-3.1889143,9.069861,-1.4568843,8.223014,-0.6519978,8.3792305,117.45383523,2066.07211429617,566.995831884614,0.12037536,0.041910805,0.082972474,0.05416976,0.652856344132816,"Staff Roll (Super Mario Kart) - Mario Kart World (OST).wav","","2"
-91.56627,44.81028,76.878494,13.591041,6.0087514,8.648752,26.999258,7.606026,3.0334222,6.3156443,11.066451,5.977463,0.28979266,5.684496,5.333914,5.713109,-0.35564497,6.0162597,3.6117594,6.286143,0.5391814,6.0733852,5.4776487,6.0017877,-2.5783126,6.349631,143.5546875,2706.69999768479,401.627859148521,0.09049675,0.017279282,0.06062858,0.039311167,0.648382616055326,"Tour Bangkok Rush (Mario Kart Tour) - Mario Kart World (OST).wav","","1"
-125.33734,48.691475,102.390366,16.389729,6.510923,14.26994,30.226105,9.974905,4.059649,7.4639673,7.555648,6.486744,-1.7233522,6.1204123,6.252263,6.7148876,-0.07850144,6.4821873,3.9569008,6.1441064,-4.3915844,6.3648977,0.52957416,7.611519,-3.8971405,7.96157,129.19921875,2004.00685142867,384.143167105732,0.102566734,0.024381988,0.07926773,0.03434395,0.433259738584223,"Peronza Plaza (Super Mario Odyssey) - Mario Kart World (OST).wav","","1"
-228.51373,61.649857,88.325554,18.149708,6.4391437,10.293262,21.52504,8.464689,4.4839363,6.986913,9.526591,6.2019215,4.3215084,7.47636,10.077152,6.8010283,3.2628207,7.493138,4.900245,6.8336444,-2.9462483,6.7361445,1.5413994,7.078073,-2.0741243,6.7002378,129.19921875,2370.64415069398,491.478059081219,0.030132772,0.007997019,0.022906905,0.0108382795,0.473123992857931,"Lake Lapcat (Plessie) (Super Mario 3D World + Bowser's Fury) - Mario Kart World (OST).wav","","1"
-66.38147,28.661558,74.687126,11.832058,-9.253133,9.913194,34.167152,8.575833,4.835652,6.073294,9.605597,6.7890973,1.732665,6.687748,6.917019,6.5879955,1.1629941,6.5840445,5.6087427,6.6781163,-0.7078894,6.8641677,7.829857,6.936602,0.38058338,6.774384,135.99917763,2650.86367236913,301.846248134494,0.11077049,0.01442263,0.07727963,0.046169184,0.597422481513435,"Wii U Mount Wario (Mario Kart 8) - Mario Kart World (OST).wav","","5"
-51.766937,50.664745,82.32584,13.018141,-8.492733,14.366036,38.864105,8.648282,5.1524205,7.0277443,11.951315,5.58657,4.5315504,5.8070416,8.216305,5.5207014,5.548625,5.4787197,5.6230845,5.100903,-0.22053792,5.1239376,6.9336553,5.138633,0.12789176,4.8812284,143.5546875,2437.44904486777,307.122903335681,0.15080054,0.034842156,0.10361131,0.06183764,0.596817482252943,"GCN Bowser's Castle (Mario Kart： Double Dash!!) - Mario Kart World (OST).wav","","5"
-129.53487,73.43526,88.700485,22.418665,-6.653193,18.010033,27.222351,10.391038,7.3072963,8.78897,5.874143,8.631771,-2.841236,8.579629,8.904697,8.233268,-5.5221615,7.600129,6.98149,7.7409406,-2.4510493,7.957938,2.4669394,8.12635,-0.35457698,8.588886,129.19921875,2309.7188165392,549.961484391102,0.09095433,0.035018597,0.060942207,0.04090235,0.671155202123746,"Creative Exercise (Mario Paint) - Mario Kart World (OST).wav","","2"
-97.710365,50.676666,80.42864,16.672192,-9.733813,16.203571,40.84722,12.103946,5.919711,7.5188994,10.351895,7.9459825,-1.1817966,7.396795,5.7660613,7.049658,0.7031559,7.2194223,4.9217224,6.734928,-3.9757369,6.531751,3.7215228,6.845887,-4.6489387,6.937984,135.99917763,2474.26966500687,439.348671241557,0.097323164,0.020857308,0.066293076,0.041904792,0.632104630154411,"Title Theme (Mario Kart 8) (Day) - Mario Kart World (OST).wav","Day","1"
-94.227646,49.168358,92.32407,16.54838,-1.4307758,10.030885,24.927313,9.426007,8.870818,6.944452,6.4091477,6.2619276,0.60328704,6.2886486,4.730632,6.194221,1.7864273,6.8021445,2.2179182,6.6855435,-1.5907273,6.8098764,4.184583,7.3389406,-4.2107534,7.560003,99.38401442,2294.6816251224,407.91615191995,0.11039324,0.021175517,0.08275018,0.040513374,0.489580625471132,"Gusty Garden Galaxy (Super Mario Galaxy) - Mario Kart World (OST).wav","","1"
-186.93005,60.6973,82.281395,23.036299,0.20862582,16.21609,36.25696,11.546685,5.347627,9.002926,12.058284,7.7686973,0.9850329,7.784667,7.9838943,7.9903083,-2.1195529,7.7533097,4.4065914,7.7632985,-1.3792102,7.5906477,2.2722092,8.029139,-0.29935828,7.947608,123.046875,2423.32032479486,580.151609828613,0.047727935,0.015374546,0.03314132,0.02092813,0.631462443462881,"Wii U Wild Woods (Mario Kart 8) - Mario Kart World (OST).wav","","1"
-120.34058,41.98648,85.19914,17.49595,9.240151,14.044571,25.086689,9.29408,1.7136914,8.095944,7.173069,8.058243,-5.535217,7.6719985,7.9008055,7.67777,-1.2975894,7.862363,4.323072,7.9429603,-3.62302,7.6722302,1.0459664,7.9987764,-1.7045563,7.897849,112.34714674,2488.54024868031,500.271701634471,0.08390739,0.01788852,0.06255261,0.030499456,0.487573093823388,"Beach BGM (New Super Mario Bros. Wii) - Mario Kart World (OST).wav","","2"
-57.36145,54.025967,69.61173,16.825027,5.306686,11.614062,25.83701,9.554924,-1.7944715,9.037648,9.643494,8.446172,-3.1107013,8.527014,7.5976977,8.28848,-0.6321521,7.9605513,4.614462,7.2893453,-1.1711805,6.980685,1.8444613,6.194886,-5.228519,7.292541,161.49902344,2833.14934753855,489.847259588973,0.13710107,0.031651676,0.09421785,0.059269592,0.629062985379807,"Bonus Game BGM (Super Mario World) - Mario Kart World (OST).wav","","1"
-81.36816,49.209373,75.93669,16.930746,-11.637688,16.06157,43.08912,11.087497,6.592403,7.7878857,14.540677,6.8077545,3.4302287,6.2372513,6.564723,6.150532,2.1329932,7.45668,2.5644126,6.3364916,-3.4717083,6.342914,1.1858398,5.968782,-1.8009465,5.557518,86.1328125,2563.97086984217,435.030905053564,0.113676034,0.029838951,0.07598315,0.051647563,0.679714931529298,"Final Bowser Battle (Super Mario Galaxy) - Mario Kart World (OST).wav","","3"
-181.3715,71.76881,68.09645,21.369833,-7.984382,15.692395,33.97024,12.122267,-5.653977,9.6835985,5.836743,9.975288,-2.5794275,8.716272,4.256694,8.72537,-5.4212112,7.876627,1.5839484,7.61383,-5.511616,7.7536097,1.7284905,7.7279916,-3.973735,7.5713596,151.99908088,2807.87784565685,560.13259832321,0.039521996,0.013619182,0.026999041,0.01697692,0.628773882690042,"Underground BGM (Super Mario Bros.) (Big Band) - Mario Kart World (OST).wav","","2"
